island,cand,phase,seed,gen,declared_parent,actual_origin_op,valid_same_genome_base,evidence
1,p1g2_075_s3,seed3,959,2,p1g2_075,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_034_s3,seed3,959,2,p1g2_034,delete_bilin,False,actual_job_genome_provenance_not_named_screen
1,p1g3_062_s2,seed2,958,3,p1g3_062,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_015_s3,seed3,959,2,p1g2_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_038_s3,seed3,959,2,p1g2_038,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_009_s3,seed3,959,2,p1g2_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_010_s3,seed3,959,2,p1g2_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_000_s3,seed3,959,2,p1g2_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g2_023_s3,seed3,959,2,p1g2_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_038_s2,seed2,958,4,p1g4_038,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_009_s3,seed3,959,3,p1g3_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_016_s2,seed2,958,4,p1g4_016,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_044_s3,seed3,959,3,p1g3_044,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_024_s2,seed2,958,4,p1g4_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_037_s2,seed2,958,4,p1g4_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_045_s2,seed2,958,4,p1g4_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_061_s2,seed2,958,4,p1g4_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_044_s2,seed2,958,4,p1g4_044,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_050_s2,seed2,958,4,p1g4_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_053_s2,seed2,958,4,p1g4_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_017_s3,seed3,959,3,p1g3_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_039_s3,seed3,959,3,p1g3_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_045_s3,seed3,959,3,p1g3_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_008_s3,seed3,959,3,p1g3_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_064_s3,seed3,959,3,p1g3_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_074_s3,seed3,959,3,p1g3_074,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_005_s3,seed3,959,3,p1g3_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_034_s3,seed3,959,3,p1g3_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_035_s3,seed3,959,3,p1g3_035,delete_bilin,False,actual_job_genome_provenance_not_named_screen
1,p1g3_014_s3,seed3,959,3,p1g3_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_027_s3,seed3,959,3,p1g3_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_012_s2,seed2,958,4,p1g4_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_031_s2,seed2,958,4,p1g4_031,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_036_s2,seed2,958,4,p1g4_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_036_s3,seed3,959,3,p1g3_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_068_s3,seed3,959,3,p1g3_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_018_s3,seed3,959,3,p1g3_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_028_s3,seed3,959,3,p1g3_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_050_s3,seed3,959,3,p1g3_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_030_s3,seed3,959,3,p1g3_030,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_007_s2,seed2,958,4,p1g4_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_035_s2,seed2,958,4,p1g4_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_065_s2,seed2,958,4,p1g4_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_070_s2,seed2,958,4,p1g4_070,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_068_s2,seed2,958,4,p1g4_068,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_029_s3,seed3,959,3,p1g3_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_061_s3,seed3,959,3,p1g3_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_075_s3,seed3,959,3,p1g3_075,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_002_s3,seed3,959,3,p1g3_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_007_s3,seed3,959,3,p1g3_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_011_s3,seed3,959,3,p1g3_011,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_072_s2,seed2,958,4,p1g4_072,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_009_s2,seed2,958,4,p1g4_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_006_s2,seed2,958,4,p1g4_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_041_s2,seed2,958,4,p1g4_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_056_s2,seed2,958,4,p1g4_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_069_s2,seed2,958,4,p1g4_069,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_001_s2,seed2,958,4,p1g4_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_010_s2,seed2,958,4,p1g4_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_015_s2,seed2,958,4,p1g4_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_025_s2,seed2,958,4,p1g4_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_029_s2,seed2,958,4,p1g4_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_033_s2,seed2,958,4,p1g4_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_034_s2,seed2,958,4,p1g4_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_008_s2,seed2,958,4,p1g4_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_049_s2,seed2,958,4,p1g4_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_010_s3,seed3,959,3,p1g3_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_000_s3,seed3,959,3,p1g3_000,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_043_s3,seed3,959,3,p1g3_043,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_046_s3,seed3,959,3,p1g3_046,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_063_s3,seed3,959,3,p1g3_063,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_024_s3,seed3,959,3,p1g3_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_041_s3,seed3,959,3,p1g3_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_016_s3,seed3,959,3,p1g3_016,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g3_062_s3,seed3,959,3,p1g3_062,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_081_s2,seed2,958,4,p1g4_081,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_089_s2,seed2,958,4,p1g4_089,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_084_s2,seed2,958,4,p1g4_084,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_038_s3,seed3,959,4,p1g4_038,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_071_s2,seed2,958,5,p1g5_071,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_016_s3,seed3,959,4,p1g4_016,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_048_s2,seed2,958,5,p1g5_048,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_049_s2,seed2,958,5,p1g5_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_057_s2,seed2,958,5,p1g5_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_067_s2,seed2,958,5,p1g5_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_028_s2,seed2,958,5,p1g5_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_014_s2,seed2,958,5,p1g5_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_045_s2,seed2,958,5,p1g5_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_024_s3,seed3,959,4,p1g4_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_037_s3,seed3,959,4,p1g4_037,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_061_s3,seed3,959,4,p1g4_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_044_s3,seed3,959,4,p1g4_044,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_050_s3,seed3,959,4,p1g4_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_053_s3,seed3,959,4,p1g4_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_009_s3,seed3,959,4,p1g4_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_036_s3,seed3,959,4,p1g4_036,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_049_s3,seed3,959,4,p1g4_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_053_s2,seed2,958,5,p1g5_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_068_s3,seed3,959,4,p1g4_068,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_012_s3,seed3,959,4,p1g4_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_031_s3,seed3,959,4,p1g4_031,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_017_s2,seed2,958,5,p1g5_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_029_s2,seed2,958,5,p1g5_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_039_s2,seed2,958,5,p1g5_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_007_s3,seed3,959,4,p1g4_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_035_s3,seed3,959,4,p1g4_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_065_s3,seed3,959,4,p1g4_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_070_s3,seed3,959,4,p1g4_070,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_072_s3,seed3,959,4,p1g4_072,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_010_s3,seed3,959,4,p1g4_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_041_s2,seed2,958,5,p1g5_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_073_s2,seed2,958,5,p1g5_073,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_007_s2,seed2,958,5,p1g5_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_001_s2,seed2,958,5,p1g5_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_075_s2,seed2,958,5,p1g5_075,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_077_s2,seed2,958,5,p1g5_077,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_002_s2,seed2,958,5,p1g5_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_035_s2,seed2,958,5,p1g5_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_006_s3,seed3,959,4,p1g4_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_041_s3,seed3,959,4,p1g4_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_056_s3,seed3,959,4,p1g4_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_001_s3,seed3,959,4,p1g4_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_015_s3,seed3,959,4,p1g4_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_025_s3,seed3,959,4,p1g4_025,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_029_s3,seed3,959,4,p1g4_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_033_s3,seed3,959,4,p1g4_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_034_s3,seed3,959,4,p1g4_034,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_008_s3,seed3,959,4,p1g4_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_012_s2,seed2,958,5,p1g5_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_069_s3,seed3,959,4,p1g4_069,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_081_s3,seed3,959,4,p1g4_081,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g4_084_s3,seed3,959,4,p1g4_084,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_085_s2,seed2,958,5,p1g5_085,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_064_s2,seed2,958,5,p1g5_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_002_s2,seed2,958,6,p1g6_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_053_s2,seed2,958,6,p1g6_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_033_s2,seed2,958,6,p1g6_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_068_s2,seed2,958,6,p1g6_068,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_071_s3,seed3,959,5,p1g5_071,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_006_s2,seed2,958,6,p1g6_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_023_s2,seed2,958,6,p1g6_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_060_s2,seed2,958,6,p1g6_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_009_s2,seed2,958,6,p1g6_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_022_s2,seed2,958,6,p1g6_022,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_024_s2,seed2,958,6,p1g6_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_027_s2,seed2,958,6,p1g6_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_045_s2,seed2,958,6,p1g6_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_049_s3,seed3,959,5,p1g5_049,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_057_s3,seed3,959,5,p1g5_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_067_s3,seed3,959,5,p1g5_067,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_017_s3,seed3,959,5,p1g5_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_028_s3,seed3,959,5,p1g5_028,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_039_s3,seed3,959,5,p1g5_039,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_014_s3,seed3,959,5,p1g5_014,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_045_s3,seed3,959,5,p1g5_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_012_s2,seed2,958,6,p1g6_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_056_s2,seed2,958,6,p1g6_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_018_s2,seed2,958,6,p1g6_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_062_s2,seed2,958,6,p1g6_062,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_017_s2,seed2,958,6,p1g6_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_053_s3,seed3,959,5,p1g5_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_057_s2,seed2,958,6,p1g6_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_020_s2,seed2,958,6,p1g6_020,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_051_s2,seed2,958,6,p1g6_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_015_s2,seed2,958,6,p1g6_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_029_s3,seed3,959,5,p1g5_029,delete_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_073_s3,seed3,959,5,p1g5_073,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_008_s2,seed2,958,6,p1g6_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_001_s2,seed2,958,6,p1g6_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_010_s2,seed2,958,6,p1g6_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_026_s2,seed2,958,6,p1g6_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_052_s2,seed2,958,6,p1g6_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_061_s2,seed2,958,6,p1g6_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_071_s2,seed2,958,6,p1g6_071,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_041_s3,seed3,959,5,p1g5_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_077_s3,seed3,959,5,p1g5_077,merge_share_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_035_s3,seed3,959,5,p1g5_035,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_050_s2,seed2,958,6,p1g6_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_007_s3,seed3,959,5,p1g5_007,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_001_s3,seed3,959,5,p1g5_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_002_s3,seed3,959,5,p1g5_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_012_s3,seed3,959,5,p1g5_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_059_s2,seed2,958,6,p1g6_059,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_066_s2,seed2,958,6,p1g6_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_041_s2,seed2,958,6,p1g6_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_085_s3,seed3,959,5,p1g5_085,immigrate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g5_064_s3,seed3,959,5,p1g5_064,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_002_s3,seed3,959,6,p1g6_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_053_s3,seed3,959,6,p1g6_053,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_033_s3,seed3,959,6,p1g6_033,add_chan,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_002_s2,seed2,958,7,p1g7_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_068_s3,seed3,959,6,p1g6_068,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_017_s2,seed2,958,7,p1g7_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_052_s2,seed2,958,7,p1g7_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_023_s3,seed3,959,6,p1g6_023,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_056_s3,seed3,959,6,p1g6_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_009_s3,seed3,959,6,p1g6_009,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_045_s3,seed3,959,6,p1g6_045,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_012_s3,seed3,959,6,p1g6_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_024_s3,seed3,959,6,p1g6_024,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_026_s3,seed3,959,6,p1g6_026,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_061_s2,seed2,958,7,p1g7_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_018_s3,seed3,959,6,p1g6_018,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_061_s3,seed3,959,6,p1g6_061,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_017_s3,seed3,959,6,p1g6_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_068_s2,seed2,958,7,p1g7_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_005_s2,seed2,958,7,p1g7_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_006_s3,seed3,959,6,p1g6_006,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_060_s3,seed3,959,6,p1g6_060,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_027_s3,seed3,959,6,p1g6_027,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_062_s3,seed3,959,6,p1g6_062,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_052_s3,seed3,959,6,p1g6_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_057_s3,seed3,959,6,p1g6_057,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_020_s3,seed3,959,6,p1g6_020,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_051_s3,seed3,959,6,p1g6_051,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_050_s3,seed3,959,6,p1g6_050,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_015_s3,seed3,959,6,p1g6_015,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_004_s2,seed2,958,7,p1g7_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_016_s2,seed2,958,7,p1g7_016,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_065_s2,seed2,958,7,p1g7_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_012_s2,seed2,958,7,p1g7_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_019_s2,seed2,958,7,p1g7_019,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_066_s2,seed2,958,7,p1g7_066,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_067_s2,seed2,958,7,p1g7_067,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_008_s3,seed3,959,6,p1g6_008,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_001_s3,seed3,959,6,p1g6_001,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_010_s3,seed3,959,6,p1g6_010,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_071_s3,seed3,959,6,p1g6_071,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_056_s2,seed2,958,7,p1g7_056,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_066_s3,seed3,959,6,p1g6_066,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g6_041_s3,seed3,959,6,p1g6_041,dup_act,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_002_s3,seed3,959,7,p1g7_002,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_065_s3,seed3,959,7,p1g7_065,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_017_s3,seed3,959,7,p1g7_017,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_068_s3,seed3,959,7,p1g7_068,merge_cross_edge,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_004_s3,seed3,959,7,p1g7_004,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_012_s3,seed3,959,7,p1g7_012,mutate,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_019_s3,seed3,959,7,p1g7_019,mint_bilin,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_066_s3,seed3,959,7,p1g7_066,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_067_s3,seed3,959,7,p1g7_067,merge_slow_tanh,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_052_s3,seed3,959,7,p1g7_052,merge_spatial_ic,True,explicit_single_parent_and_matching_ghash_and_model
1,p1g7_005_s3,seed3,959,7,p1g7_005,mutate,True,explicit_single_parent_and_matching_ghash_and_model
